R:\TRICKSFILES\S1-Vocab Learning\Data\S1-0122.emrg2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,CEEXans,CEEXcorrect,CEEXfontcolor,ChineseInstru,Clock.Information,Display.RefreshRate,ECEXans,ECEXcorrect,ECEXfontcolor,Group,PIEXans,PIEXcorrect,PIEXfontcolor,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,Chinese[Block],Counterbalance,Counterbalance.Cycle,Counterbalance.Sample,English[Block],InitialStudy,InitialStudy.Cycle,InitialStudy.Sample,Procedure[Block],Running[Block],StudySlide.RESP,Trial,Procedure[Trial],RandomizationL1,RandomizationL1.Cycle,RandomizationL1.Sample,RandomizationL2,RandomizationL2.Cycle,RandomizationL2.Sample,RandomizationL3,RandomizationL3.Cycle,RandomizationL3.Sample,RandomizationL4,RandomizationL4.Cycle,RandomizationL4.Sample,Running[Trial],SubTrial,CE1,CE1.Cycle,CE1.Sample,CE2,CE2.Cycle,CE2.Sample,CE3,CE3.Cycle,CE3.Sample,CE4,CE4.Cycle,CE4.Sample,CEAns,CEcorrect,CECorrectAns,CEEnd,CEFeedback.RT,CEfontcolor,CEStart,Chinese[SubTrial],EC1,EC1.Cycle,EC1.Sample,EC2,EC2.Cycle,EC2.Sample,EC3,EC3.Cycle,EC3.Sample,EC4,EC4.Cycle,EC4.Sample,ECAns,ECcorrect,ECCorrectAns,ECEnd,ECfeedback.RT,ECfontcolor,ECStart,English[SubTrial],PI1,PI1.Cycle,PI1.Sample,PI2,PI2.Cycle,PI2.Sample,PI3,PI3.Cycle,PI3.Sample,PI4,PI4.Cycle,PI4.Sample,PIAns,PIcorrect,PICorrectAns,Picture,PIEnd,PIFeedback.RT,PIfontcolor,PIStart,Procedure[SubTrial],RE1,RE1.Cycle,RE1.Sample,RE2,RE2.Cycle,RE2.Sample,RE3,RE3.Cycle,RE3.Sample,RE4,RE4.Cycle,RE4.Sample,REChinese,REEnglish,RESlide.RT,Running[SubTrial]
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,12,PIL4,,,,,,,,,,4,3,12,RandomizationL4,4,,,,,,,,,,,,,,,,,,,,不适,,,,,,,,,,,,,,,,,,,,Malaise,12,3,28,,,,,,,,,,,Incorrect,Malaise,12.jpg,1290319,3026,red,1288273,PIProc,,,,,,,,,,,,,,,,PI1
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,12,PIL4,,,,,,,,,,4,3,12,RandomizationL4,5,,,,,,,,,,,,,,,,,,,,质问,,,,,,,,,,,,,,,,,,,,Heckle,10,3,29,,,,,,,,,,,Incorrect,Heckle,10.jpg,1295696,3541,red,1294021,PIProc,,,,,,,,,,,,,,,,PI1
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,12,PIL4,,,,,,,,,,4,3,12,RandomizationL4,6,,,,,,,,,,,,,,,,,,,,狂饮,,,,,,,,,,,,,,,,,,,,Guzzle,11,3,30,,,,,,,,,,guzzle,Correct,Guzzle,11.jpg,1303791,1108,green,1299669,PIProc,,,,,,,,,,,,,,,,PI1
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,12,PIL4,,,,,,,,,,4,3,12,RandomizationL4,7,,,,,,,,,,,,,,,,,,,,鲁莽,,,,,,,,,,,,,,,,,,,,Headlong,2,3,31,,,,,,,,,,headlong,Correct,Headlong,2.jpg,1311064,715,green,1305150,PIProc,,,,,,,,,,,,,,,,PI1
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,12,PIL4,,,,,,,,,,4,3,12,RandomizationL4,8,,,,,,,,,,,,,,,,,,,,补偿,,,,,,,,,,,,,,,,,,,,Requite,3,3,32,,,,,,,,,,requite,Correct,Requite,3.jpg,1320448,1479,green,1312014,PIProc,,,,,,,,,,,,,,,,PI1
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,12,PIL4,,,,,,,,,,4,3,12,RandomizationL4,9,,,,,,,,,,,,,,,,,,,,闲聊,,,,,,,,,,,,,,,,,,,,Jabber,4,3,33,,,,,,,,,,gauche,Incorrect,Jabber,4.jpg,1332912,1833,red,1322227,PIProc,,,,,,,,,,,,,,,,PI1
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,12,PIL4,,,,,,,,,,4,3,12,RandomizationL4,10,,,,,,,,,,,,,,,,,,,,玩水,,,,,,,,,,,,,,,,,,,,Dabble,8,3,34,,,,,,,,,,,Incorrect,Dabble,8.jpg,1344176,2059,red,1334989,PIProc,,,,,,,,,,,,,,,,PI1
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,12,PIL4,,,,,,,,,,4,3,12,RandomizationL4,11,,,,,,,,,,,,,,,,,,,,浸泡,,,,,,,,,,,,,,,,,,,,Macerate,1,3,35,,,,,,,,,,,Incorrect,Macerate,1.jpg,1351343,1998,red,1346518,PIProc,,,,,,,,,,,,,,,,PI1
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,12,PIL4,,,,,,,,,,4,3,12,RandomizationL4,12,,,,,,,,,,,,,,,,,,,,附属物,,,,,,,,,,,,,,,,,,,,Appurtenance,5,3,36,,,,,,,,,,appurtenance,Correct,Appurtenance,5.jpg,1358823,669,green,1353599,PIProc,,,,,,,,,,,,,,,,PI1
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,13,ECL4,,,,,,,,,,1,4,13,RandomizationL4,1,,,,,,,,,,,,,,,,,,,,滑稽,,,,,,,,,,12,4,37,,Incorrect,滑稽,1367249,719,red,1360696,Caricature,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC4
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,13,ECL4,,,,,,,,,,1,4,13,RandomizationL4,2,,,,,,,,,,,,,,,,,,,,破旧,,,,,,,,,,5,4,38,,Incorrect,破旧,1372791,699,red,1368210,Ragged,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC4
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,13,ECL4,,,,,,,,,,1,4,13,RandomizationL4,3,,,,,,,,,,,,,,,,,,,,烦躁,,,,,,,,,,2,4,39,,Incorrect,烦躁,1378823,852,red,1373741,Irksome,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC4
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,13,ECL4,,,,,,,,,,1,4,13,RandomizationL4,4,,,,,,,,,,,,,,,,,,,,诱骗,,,,,,,,,,10,4,40,烦躁,Incorrect,诱骗,1386183,1136,red,1379922,Inveigle,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC4
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,13,ECL4,,,,,,,,,,1,4,13,RandomizationL4,5,,,,,,,,,,,,,,,,,,,,拥护,,,,,,,,,,7,4,41,拥护,Correct,拥护,1391719,805,green,1387569,Countenance,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC4
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,13,ECL4,,,,,,,,,,1,4,13,RandomizationL4,6,,,,,,,,,,,,,,,,,,,,教授,,,,,,,,,,4,4,42,教授,Correct,教授,1395319,582,green,1392767,Don,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC4
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,13,ECL4,,,,,,,,,,1,4,13,RandomizationL4,7,,,,,,,,,,,,,,,,,,,,少量,,,,,,,,,,1,4,43,少量,Correct,少量,1398567,670,green,1396149,Piddling,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC4
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,13,ECL4,,,,,,,,,,1,4,13,RandomizationL4,8,,,,,,,,,,,,,,,,,,,,强壮,,,,,,,,,,9,4,44,,Incorrect,强壮,1403703,882,red,1399481,Hale,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC4
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,13,ECL4,,,,,,,,,,1,4,13,RandomizationL4,9,,,,,,,,,,,,,,,,,,,,炫耀,,,,,,,,,,8,4,45,,Incorrect,炫耀,1407279,828,red,1404829,Panache,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC4
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,13,ECL4,,,,,,,,,,1,4,13,RandomizationL4,10,,,,,,,,,,,,,,,,,,,,刚愎自用,,,,,,,,,,6,4,46,刚愎自用,Correct,刚愎自用,1414486,1711,green,1408345,Wayward,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC4
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,13,ECL4,,,,,,,,,,1,4,13,RandomizationL4,11,,,,,,,,,,,,,,,,,,,,生气,,,,,,,,,,11,4,47,,Incorrect,生气,1427775,2681,red,1416442,Rile,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC4
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,13,ECL4,,,,,,,,,,1,4,13,RandomizationL4,12,,,,,,,,,,,,,,,,,,,,渴望,,,,,,,,,,3,4,48,,Incorrect,渴望,1433670,950,red,1430703,Agog,,,,,,,,,,,,,,,,,,,,,EC1Proc,,,,,,,,,,,,,,,,EC4
S1-VOCAB (4 trials),120,1,happy,Correct,green,"If you don't know how to type Chinese, please contact the experimenter","<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">820494510335</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-22T20:02:21Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.022,开心，快乐,Wrong,red,1,happy,Correct,green,156531708,1/22/20,12:02:21,8:02:21 PM,49,,4,2,1,,,,,L4,Counterbalance,,14,PIL4,,,,,,,,,,4,4,14,RandomizationL4,1,,,,,,,,,,,,,,,,,,,,不适,,,,,,,,,,,,,,,,,,,,Malaise,12,4,37,,,,,,,,,,malaise,Correct,Malaise,12.jpg,1446670,1579,green,1435751,PIProc,,,,,,,,,,,,,,,,PI1
