Subject,TrainingTask,FinalTestCondition,ResponseTime,Correct,Ans,CorrectAns,DanlinCode,FanqiCode,JasonCode,FinalCode
151,RE,EC,8.893,0,不记得,质问,0,0,0,0
151,CE,EC,24.067,1,诱骗,诱骗,1,1,1,1
151,CE,EC,43.585,0,生气,烦躁,0,0,0.5,0
151,RE,EC,14.121,0,喧闹,闲聊,0,0,0.5,0
151,RE,EC,9.162,1,浸泡,浸泡,1,1,1,1
151,RE,EC,14.729,1,不适,不适,1,1,1,1
151,EC,EC,35.717,1,损坏,损坏,1,1,1,1
151,CE,EC,19.147,0,快乐,炫耀,0,0,0,0
151,PI,EC,25.75,0,不记得,急救,0,0,0,0
151,CE,EC,23.096,1,少量,少量,1,1,1,1
151,EC,EC,24.042,1,可饮用,可饮用,1,1,1,1
151,PI,EC,34.992,0,传教的,改变宗教,0,0,0.5,0
151,PI,EC,40.654,0,生气,狂暴,0.5,0.5,0.5,0.5
151,CE,EC,25.149,1,破旧,破旧,1,1,1,1
151,RE,EC,13.388,0,反抗,抗议,0.5,0.5,0.5,0.5
151,RE,EC,3.733,0,必须条件,补偿,0,0,0,0
151,PI,EC,34.149,0,快乐,狂欢,0,0,0.5,0
151,CE,EC,20.596,1,生气,生气,1,1,1,1
151,PI,EC,33.736,0,传教,阴森,0,0,0,0
151,EC,EC,18.949,0,不记得,烤焦,0,0,0,0
151,PI,EC,28.715,0,可饮用的,尖叫,0,0,0,0
151,EC,EC,29.423,0,哄骗,遗弃,0,0,0,0
151,EC,EC,22.435,1,不快,不快,1,1,1,1
151,EC,EC,19.107,1,鸟鸣,鸟鸣,1,1,1,1
151,CE,EC,15.086,0,为所欲为,刚愎自用,0,0,0,0
151,EC,EC,23.723,1,哄骗,哄骗,1,1,1,1
152,EC,CE,17.573,0,desire,Agog,0,0,0,0
152,CE,CE,18.149,1,apprise,Apprise,1,1,1,1
152,PI,CE,35.063,0,reprement,Appurtenance,0,0,0,0
152,RE,CE,8.507,0,forespeak,Augur,0,0,0,0
152,RE,CE,15.833,0,dozable,Blazon,0,0,0,0
152,CE,CE,27.584,0,shrid,Bridle,0,0,0,0
152,EC,CE,19.84,0,shreddance,Caricature,0,0,0,0
152,EC,CE,21.96,0,compliance,Countenance,0,0,0,0
152,PI,CE,16.233,1,dabble,Dabble,1,1,1,1
152,EC,CE,14.723,0,professor,Don,0,0,0,0
152,RE,CE,7.139,0,longhead,Dullard,0,0,0,0
152,CE,CE,29.402,0,excite,Effervesce,0,0,0,0
152,CE,CE,44.335,0,comprem,Ensconce,0,0,0,0
152,RE,CE,13.729,0,repremand,Fulminate,0,0,0,0
152,PI,CE,28.617,0,change,Garble,0,0,0,0
152,PI,CE,21.066,1,gauche,Gauche,1,1,1,1
152,RE,CE,9.585,0,shamit,Gripe,0,0,0,0
152,PI,CE,24.624,0,doba,Guzzle,0,0,0,0
152,RE,CE,18.055,0,tranquil,Halcyon,0,0,0,0
152,EC,CE,22.889,0,gauche,Hale,0,0,0,0
152,PI,CE,25.704,0,gauche,Headlong,0,0,0,0
152,PI,CE,27.634,0,question,Heckle,0,0,0,0
152,EC,CE,27.229,0,lie,Inveigle,0,0,0,0
152,EC,CE,19.717,0,less,Irksome,0,0,0,0
152,PI,CE,23.928,0,chat,Jabber,0,0,0,0
152,PI,CE,44.452,0,marecate,Macerate,0,0.5,0.5,0.5
152,PI,CE,32.532,0,shrik,Malaise,0,0,0,0
152,CE,CE,21.237,0,repair,Mangle,0,0,0,0
152,EC,CE,24.871,0,holland,Panache,0,0,0,0
152,RE,CE,8.81,0,firstaid,Paroxysm,0,0,0,0
152,EC,CE,30.061,0,chrad,Piddling,0,0,0,0
152,CE,CE,14.424,1,potable,Potable,1,1,1,1
152,RE,CE,14.51,0,idiosyncronize,Proselytize,0,0.5,0,0
152,RE,CE,24.674,0,fire,Rabid,0,0,0,0
152,EC,CE,15.229,0,gagged,Ragged,0.5,0.5,0,0.5
152,PI,CE,36.546,0,onromanceonce,Remonstrance,0,0,0.5,0
152,PI,CE,27.957,0,repairment,Requite,0,0,0,0
152,RE,CE,8.215,0,party,Revel,0,0,0,0
152,EC,CE,17.74,0,mad,Rile,0,0,0,0
152,RE,CE,19.488,0,dolla,Sepulchral,0,0,0,0
152,CE,CE,25.031,0,shringe,Singe,0,0.5,0,0
152,RE,CE,12.635,0,scream,Squall,0,0,0,0
152,CE,CE,47.109,0,abandon,Strand,0,0,0,0
152,CE,CE,27.994,0,dull,Umbrage,0,0,0,0
152,CE,CE,24.145,0,chirp,Warble,0,0,0,0
152,EC,CE,24.546,0,lie,Wayward,0,0,0,0
152,CE,CE,37.261,0,lie,Wheedle,0,0,0,0
154,RE,CE,5.525,0,NA,Agog,0,0,0,0
154,PI,CE,17.129,1,apprise,Apprise,1,1,1,1
154,CE,CE,13.302,0,NA,Appurtenance,0,0,0,0
154,EC,CE,22.288,0,NA,Augur,0,0,0,0
154,EC,CE,17.874,0,NA,Blazon,0,0,0,0
154,PI,CE,15.948,0,grible,Bridle,0.5,0.5,0,0.5
154,RE,CE,16.728,0,NA,Countenance,0,0,0,0
154,CE,CE,35.16,0,dibble,Dabble,0.5,0.5,0.5,0.5
154,PI,CE,37.71,0,NA,Dawdle,0,0,0,0
154,RE,CE,4.529,1,don,Don,1,1,1,1
154,EC,CE,16.607,0,NA,Dullard,0,0,0,0
154,PI,CE,22.557,0,NA,Effervesce,0,0,0,0
154,PI,CE,13.813,0,NA,Ensconce,0,0,0,0
154,EC,CE,11.574,0,NA,Fulminate,0,0,0,0
154,CE,CE,8.29,0,NA,Garble,0,0,0,0
154,CE,CE,17.562,0,NA,Gauche,0,0,0,0
154,EC,CE,37.535,0,NA,Gripe,0,0,0,0
154,CE,CE,20.667,0,NA,Guzzle,0,0,0,0
154,EC,CE,12.561,0,NA,Halcyon,0,0,0,0
154,RE,CE,12.373,0,hile,Hale,0,0.5,0.5,0.5
154,CE,CE,18.578,0,NA,Headlong,0,0,0,0
154,CE,CE,9.248,0,NA,Heckle,0,0,0,0
154,RE,CE,8.626,0,agripe,Inveigle,0,0,0,0
154,RE,CE,6.337,0,NA,Irksome,0,0,0,0
154,CE,CE,18.917,1,macerate,Macerate,1,1,1,1
154,CE,CE,10.767,0,NA,Malaise,0,0,0,0
154,RE,CE,10.468,0,NA,Panache,0,0,0,0
154,EC,CE,18.026,0,NA,Paroxysm,0,0,0,0
154,RE,CE,4.847,0,NA,Piddling,0,0,0,0
154,PI,CE,10.796,1,potable,Potable,1,1,1,1
154,EC,CE,21.538,0,NA,Proselytize,0,0,0,0
154,CE,CE,25.502,1,remonstrance,Remonstrance,1,1,1,1
154,CE,CE,18.946,0,NA,Requite,0,0,0,0
154,EC,CE,21.729,0,NA,Revel,0,0,0,0
154,RE,CE,16.502,0,NA,Rile,0,0,0,0
154,EC,CE,21.564,0,NA,Sepulchral,0,0,0,0
154,PI,CE,18.529,1,singe,Singe,1,1,1,1
154,PI,CE,12.98,0,NA,Umbrage,0,0,0,0
154,PI,CE,24.795,0,weeble,Warble,0,0.5,0,0
154,RE,CE,11.136,0,NA,Wayward,0,0,0,0
154,PI,CE,28.166,0,NA,Wheedle,0,0,0,0
159,CE,EC,13.111,0,NA,渴望,0,0,0,0
159,EC,EC,14.666,0,NA,通知,0,0,0,0
159,RE,EC,5.288,0,NA,附属物,0,0,0,0
159,PI,EC,20.338,0,NA,预言,0,0,0,0
159,PI,EC,15.519,0,NA,徽章,0,0,0,0
159,EC,EC,20.144,0,NA,束缚,0,0,0,0
159,CE,EC,7.112,0,NA,滑稽,0,0,0,0
159,CE,EC,6.976,0,NA,拥护,0,0,0,0
159,RE,EC,6.942,0,NA,玩水,0,0,0,0
159,EC,EC,20.595,0,NA,偷懒,0,0,0,0
159,CE,EC,13.394,1,教授,教授,1,1,1,1
159,PI,EC,19.93,1,笨蛋,笨蛋,1,1,1,1
159,EC,EC,14.982,0,NA,兴奋,0,0,0,0
159,EC,EC,6.93,0,NA,安置,0,0,0,0
159,PI,EC,19.823,0,NA,责骂,0,0,0,0
159,RE,EC,3.644,0,NA,篡改,0,0,0,0
159,RE,EC,3.465,0,NA,粗鲁,0,0,0,0
159,PI,EC,17.499,0,NA,牢骚,0,0,0,0
159,RE,EC,6.03,0,NA,狂饮,0,0,0,0
159,PI,EC,11.328,0,NA,宁静,0,0,0,0
159,CE,EC,21.94,0,NA,强壮,0,0,0,0
159,RE,EC,7.779,0,NA,质问,0,0,0,0
159,CE,EC,9.486,0,NA,诱骗,0,0,0,0
159,RE,EC,4.068,0,NA,闲聊,0,0,0,0
159,RE,EC,3.573,0,NA,浸泡,0,0,0,0
159,RE,EC,3.487,0,NA,不适,0,0,0,0
159,EC,EC,11.756,0,NA,损坏,0,0,0,0
159,CE,EC,14.074,0,NA,炫耀,0,0,0,0
159,PI,EC,33.729,1,急救,急救,1,1,1,1
159,CE,EC,15.491,0,NA,少量,0,0,0,0
159,EC,EC,15.307,0,NA,可饮用,0,0,0,0
159,PI,EC,8.801,0,NA,改变宗教,0,0,0,0
159,PI,EC,13.248,0,愤怒,狂暴,0.5,0.5,0,0.5
159,CE,EC,16.276,0,搁置,破旧,0,0,0,0
159,RE,EC,6.112,0,NA,抗议,0,0,0,0
159,RE,EC,3.54,0,NA,补偿,0,0,0,0
159,PI,EC,19.463,0,NA,狂欢,0,0,0,0
159,CE,EC,16.398,0,NA,生气,0,0,0,0
159,PI,EC,12.196,0,NA,阴森,0,0,0,0
159,EC,EC,10.824,0,NA,烤焦,0,0,0,0
159,PI,EC,15.039,0,NA,尖叫,0,0,0,0
159,EC,EC,34.903,0,NA,遗弃,0,0,0,0
159,EC,EC,7.679,0,NA,不快,0,0,0,0
159,EC,EC,19.534,0,NA,鸟鸣,0,0,0,0
159,CE,EC,11.777,0,NA,刚愎自用,0,0,0,0
159,EC,EC,16.341,0,NA,哄骗,0,0,0,0
163,CE,EC,38.697,0,烦恼,渴望,0,0,0,0
163,EC,EC,48.779,0,惊喜,通知,0,0,0,0
163,RE,EC,8.525,0,调查,附属物,0,0,0,0
163,PI,EC,38.559,0,魔幻,预言,0,0,0,0
163,PI,EC,57.173,1,徽章,徽章,1,1,1,1
163,EC,EC,70.194,0,生气,束缚,0,0,0,0
163,CE,EC,28.623,0,宗教,滑稽,0,0,0,0
163,CE,EC,27.199,0,搜索,拥护,0,0,0,0
163,RE,EC,25.036,0,预言,玩水,0,0,0,0
163,EC,EC,56.691,0,安静,偷懒,0,0,0,0
163,CE,EC,20.892,1,教授,教授,1,1,1,1
163,PI,EC,55.469,1,笨蛋,笨蛋,1,1,1,1
163,EC,EC,30.675,1,兴奋,兴奋,1,1,1,1
163,EC,EC,52.823,0,加油,安置,0,0,0,0
163,PI,EC,48.109,0,哭泣,责骂,0,0,0,0
163,RE,EC,11.238,0,宗教,篡改,0,0,0,0
163,RE,EC,15.131,0,古怪,粗鲁,0,0,0,0
163,PI,EC,45.196,0,虚构,牢骚,0,0,0,0
163,RE,EC,15.756,0,答复,狂饮,0,0,0,0
163,PI,EC,29.073,1,宁静,宁静,1,1,1,1
163,RE,EC,9.313,0,欢呼,鲁莽,0,0,0,0
163,RE,EC,7.511,0,渴望,质问,0,0,0,0
163,CE,EC,26.427,0,圣经,诱骗,0,0,0,0
163,CE,EC,25.386,0,不满,烦躁,0,0,0,0
163,RE,EC,10.565,0,玩水,闲聊,0,0,0,0
163,RE,EC,6.322,0,矛盾,浸泡,0,0,0,0
163,RE,EC,19.611,0,规范,不适,0,0,0,0
163,EC,EC,74.908,1,损坏,损坏,1,1,1,1
163,CE,EC,43.539,1,炫耀,炫耀,1,1,1,1
163,PI,EC,70.469,1,急救,急救,1,1,1,1
163,CE,EC,17.486,0,合同,少量,0,0,0,0
163,EC,EC,70.973,1,可饮用,可饮用,1,1,1,1
163,PI,EC,55.08,0,拖延,改变宗教,0,0,0,0
163,PI,EC,46.544,0,生气,狂暴,0.5,0.5,0,0.5
163,CE,EC,18.53,0,感染,破旧,0,0,0,0
163,RE,EC,16.21,0,宁静,抗议,0,0,0,0
163,PI,EC,50.772,0,认同,狂欢,0,0,0,0
163,CE,EC,31.334,0,复仇,生气,0,0,0,0
163,PI,EC,78.47,0,极端,阴森,0,0,0,0
163,EC,EC,72.492,0,表面,烤焦,0,0,0,0
163,PI,EC,37.085,0,安静,尖叫,0,0,0,0
163,EC,EC,37.142,0,敏感,不快,0,0,0,0
163,EC,EC,35.514,1,鸟鸣,鸟鸣,1,1,1,1
163,CE,EC,25.639,0,束缚,刚愎自用,0,0,0,0
163,EC,EC,67.132,0,鸟鸣,哄骗,0,0,0,0
164,EC,CE,21.703,0,dk,Agog,0,0,0,0
164,CE,CE,9.777,0,inform,Apprise,0,0,0,0
164,PI,CE,22.253,0,com..,Appurtenance,0,0,0,0
164,RE,CE,8.86,0,forecast,Augur,0,0,0,0
164,RE,CE,4.271,0,NA,Blazon,0,0,0,0
164,CE,CE,11.252,0,dk,Bridle,0,0,0,0
164,EC,CE,21.162,0,dk,Caricature,0,0,0,0
164,EC,CE,19.935,0,counterance,Countenance,0.5,0.5,0.5,0.5
164,PI,CE,17.758,0,paddling,Dabble,0,0,0,0
164,CE,CE,15.789,0,dk,Dawdle,0,0,0,0
164,EC,CE,18.615,1,don,Don,1,1,1,1
164,RE,CE,7.372,0,dk,Dullard,0,0,0,0
164,CE,CE,17.631,0,dk,Effervesce,0,0,0,0
164,CE,CE,11.278,0,dk,Ensconce,0,0,0,0
164,RE,CE,11.516,0,dk,Fulminate,0,0,0,0
164,PI,CE,39.224,0,iforgot,Garble,0,0,0,0
164,PI,CE,24.964,0,headlong,Gauche,0,0,0,0
164,RE,CE,5.325,0,dk,Gripe,0,0,0,0
164,PI,CE,26.086,0,drink,Guzzle,0,0,0,0
164,RE,CE,12.709,0,dk,Halcyon,0,0,0,0
164,EC,CE,15.942,0,dk,Hale,0,0,0,0
164,PI,CE,25.273,1,headlong,Headlong,1,1,1,1
164,PI,CE,21.615,0,NA,Heckle,0,0,0,0
164,EC,CE,16.469,0,dk,Inveigle,0,0,0,0
164,EC,CE,18.161,0,NA,Irksome,0,0,0,0
164,PI,CE,17.591,0,NA,Jabber,0,0,0,0
164,PI,CE,25.19,0,soak,Macerate,0,0,0,0
164,PI,CE,19.053,0,dk,Malaise,0,0,0,0
164,CE,CE,17.386,0,mago..,Mangle,0,0,0,0
164,EC,CE,22.343,0,porsch,Panache,0,0,0,0
164,RE,CE,6.869,0,dk,Paroxysm,0,0,0,0
164,EC,CE,16.51,0,dk,Piddling,0,0,0,0
164,CE,CE,16.306,1,potable,Potable,1,1,1,1
164,RE,CE,8.476,0,dk,Proselytize,0,0,0,0
164,RE,CE,12.342,0,dk,Rabid,0,0,0,0
164,EC,CE,26.991,0,dk,Ragged,0,0,0,0
164,PI,CE,23.919,0,protest,Remonstrance,0,0,0,0
164,PI,CE,27.367,0,compensate,Requite,0,0,0,0
164,RE,CE,6.036,0,revele,Revel,0.5,0,0.5,0.5
164,EC,CE,20.033,0,dk,Rile,0,0,0,0
164,RE,CE,14.137,0,NA,Sepulchral,0,0,0,0
164,CE,CE,14.937,0,sq,Singe,0,0,0,0
164,RE,CE,13.278,0,squirl,Squall,0,0.5,0,0
164,CE,CE,9.432,0,dk,Strand,0,0,0,0
164,CE,CE,12.083,0,dk,Umbrage,0,0,0,0
164,CE,CE,13.124,0,sing,Warble,0,0,0,0
164,EC,CE,21.447,0,dk,Wayward,0,0,0,0
164,CE,CE,21.271,0,dk,Wheedle,0,0,0,0
165,PI,EC,32.746,0,NA,渴望,0,0,0,0
165,RE,EC,7.826,0,NA,通知,0,0,0,0
165,EC,EC,8.335,0,NA,附属物,0,0,0,0
165,CE,EC,10.348,0,NA,预言,0,0,0,0
165,CE,EC,10.465,0,NA,徽章,0,0,0,0
165,RE,EC,2.892,0,NA,束缚,0,0,0,0
165,PI,EC,18.421,0,NA,滑稽,0,0,0,0
165,PI,EC,25.277,0,NA,拥护,0,0,0,0
165,RE,EC,2.533,0,NA,偷懒,0,0,0,0
165,PI,EC,12.114,0,NA,教授,0,0,0,0
165,CE,EC,20.194,0,NA,笨蛋,0,0,0,0
165,RE,EC,3.1,0,NA,兴奋,0,0,0,0
165,RE,EC,7.175,0,NA,安置,0,0,0,0
165,CE,EC,13.029,0,NA,责骂,0,0,0,0
165,EC,EC,7.063,0,NA,篡改,0,0,0,0
165,EC,EC,6.841,0,NA,粗鲁,0,0,0,0
165,EC,EC,5.752,0,NA,狂饮,0,0,0,0
165,CE,EC,15.84,0,NA,宁静,0,0,0,0
165,PI,EC,15.017,0,NA,强壮,0,0,0,0
165,EC,EC,11.763,0,NA,鲁莽,0,0,0,0
165,EC,EC,14.709,0,NA,质问,0,0,0,0
165,PI,EC,10.706,0,NA,诱骗,0,0,0,0
165,PI,EC,45.49,0,NA,烦躁,0,0,0,0
165,EC,EC,6.891,0,NA,闲聊,0,0,0,0
165,EC,EC,6.047,0,NA,浸泡,0,0,0,0
165,EC,EC,8.688,0,NA,不适,0,0,0,0
165,PI,EC,25.909,0,NA,炫耀,0,0,0,0
165,CE,EC,14.287,0,NA,急救,0,0,0,0
165,PI,EC,24.119,0,NA,少量,0,0,0,0
165,RE,EC,3.748,0,NA,可饮用,0,0,0,0
165,CE,EC,9.411,0,NA,改变宗教,0,0,0,0
165,CE,EC,9.132,0,NA,狂暴,0,0,0,0
165,EC,EC,9.469,0,NA,抗议,0,0,0,0
165,EC,EC,6.429,0,NA,补偿,0,0,0,0
165,CE,EC,14.043,0,NA,阴森,0,0,0,0
165,CE,EC,10.24,0,NA,尖叫,0,0,0,0
165,RE,EC,6.65,0,NA,遗弃,0,0,0,0
165,RE,EC,5.985,0,NA,不快,0,0,0,0
165,RE,EC,2.314,0,NA,鸟鸣,0,0,0,0
165,PI,EC,14.632,0,NA,刚愎自用,0,0,0,0
165,RE,EC,4.334,0,NA,哄骗,0,0,0,0
170,RE,CE,2.394,0,s,Agog,0,0,0,0
170,PI,CE,19.005,0,s,Apprise,0,0,0,0
170,CE,CE,27.063,0,appurtance,Appurtenance,0,0.5,0.5,0.5
170,EC,CE,14.458,0,a,Augur,0,0,0,0
170,EC,CE,11.299,0,blazer,Blazon,0,0.5,0,0
170,PI,CE,40.348,0,s,Bridle,0,0,0,0
170,RE,CE,1.823,0,s,Caricature,0,0,0,0
170,RE,CE,2.72,0,s,Countenance,0,0,0,0
170,CE,CE,27.788,1,dabble,Dabble,1,1,1,1
170,PI,CE,24.151,0,s,Dawdle,0,0,0,0
170,RE,CE,2.339,1,don,Don,1,1,1,1
170,EC,CE,19.607,0,a,Dullard,0,0,0,0
170,PI,CE,22.919,0,a,Effervesce,0,0,0,0
170,PI,CE,24.286,0,a,Ensconce,0,0,0,0
170,EC,CE,12.537,0,s,Fulminate,0,0,0,0
170,CE,CE,9.907,0,d,Garble,0,0,0,0
170,CE,CE,11.09,0,sd,Gauche,0,0,0,0
170,EC,CE,74.834,0,s,Gripe,0,0,0,0
170,CE,CE,20.591,0,gizzel,Guzzle,0.5,0.5,0,0.5
170,EC,CE,34.691,0,a,Halcyon,0,0,0,0
170,RE,CE,2.034,0,s,Hale,0,0,0,0
170,CE,CE,10.853,0,guizzl,Headlong,0,0,0,0
170,CE,CE,20.497,0,d,Heckle,0,0,0,0
170,RE,CE,2.519,0,s,Inveigle,0,0,0,0
170,RE,CE,6.255,0,s,Irksome,0,0,0,0
170,CE,CE,40.794,1,jabber,Jabber,1,1,1,1
170,CE,CE,11.514,0,soak,Macerate,0,0,0,0
170,CE,CE,13.1,0,uncomfortatble,Malaise,0,0,0,0
170,PI,CE,23.67,0,s,Mangle,0,0,0,0
170,RE,CE,2.524,0,s,Panache,0,0,0,0
170,EC,CE,15.621,0,a,Paroxysm,0,0,0,0
170,RE,CE,2.267,0,s,Piddling,0,0,0,0
170,PI,CE,27.691,1,potable,Potable,1,1,1,1
170,EC,CE,54.049,0,p,Proselytize,0,0,0,0
170,EC,CE,9.349,0,a,Rabid,0,0,0,0
170,RE,CE,2.54,0,rage,Ragged,0,0,0,0
170,CE,CE,11.255,0,repute,Remonstrance,0,0,0,0
170,CE,CE,12.179,0,companstate,Requite,0,0,0,0
170,EC,CE,32.022,0,p,Revel,0,0,0,0
170,RE,CE,2.271,0,s,Rile,0,0,0,0
170,EC,CE,11.286,0,p,Sepulchral,0,0,0,0
170,PI,CE,32.644,1,singe,Singe,1,1,1,1
170,EC,CE,31.986,0,s,Squall,0,0,0,0
170,PI,CE,19.583,0,s,Strand,0,0,0,0
170,PI,CE,20.704,0,a,Umbrage,0,0,0,0
170,PI,CE,22.739,0,s,Warble,1,0,0,0
170,RE,CE,2.976,0,s,Wayward,0,0,0,0
170,PI,CE,35.51,0,s,Wheedle,0,0,0,0
171,CE,EC,15.798,0,不知道,渴望,0,0,0,0
171,EC,EC,19.789,0,安置,通知,0,0,0,0
171,RE,EC,14.709,0,安置,附属物,0,0,0,0
171,PI,EC,13.213,1,预言,预言,1,1,1,1
171,PI,EC,21.391,1,徽章,徽章,1,1,1,1
171,EC,EC,14.52,0,不知道,束缚,0,0,0,0
171,CE,EC,21.972,0,不知道,滑稽,0,0,0,0
171,CE,EC,30.979,1,拥护,拥护,1,1,1,1
171,RE,EC,3.819,0,不知道,玩水,0,0,0,0
171,EC,EC,21.011,0,不知道,偷懒,0,0,0,0
171,PI,EC,17.416,1,笨蛋,笨蛋,1,1,1,1
171,EC,EC,20.915,0,宁静,安置,0,0,0,0
171,PI,EC,31.388,0,不知道,责骂,0,0,0,0
171,RE,EC,11.367,0,不知道,粗鲁,0,0,0,0
171,PI,EC,23.519,0,偷懒,牢骚,0,0,0,0
171,RE,EC,3.887,0,迷离,狂饮,0,0,0,0
171,PI,EC,24.815,0,NA,宁静,0,0,0,0
171,CE,EC,21.996,1,强壮,强壮,1,1,1,1
171,RE,EC,5.87,0,不知道,鲁莽,0,0,0,0
171,RE,EC,6.466,0,不知道,质问,0,0,0,0
171,CE,EC,30.881,0,不知道,诱骗,0,0,0,0
171,CE,EC,20.431,1,烦躁,烦躁,1,1,1,1
171,RE,EC,4.383,0,NA,闲聊,0,0,0,0
171,RE,EC,7.342,0,浇灌,浸泡,0,0,0,0
171,RE,EC,5.639,0,不知道,不适,0,0,0,0
171,EC,EC,28.215,0,不知道,损坏,0,0,0,0
171,CE,EC,29.337,0,不知道,炫耀,0,0,0,0
171,PI,EC,28.028,0,紧急治疗,急救,1,0.5,0.5,0.5
171,CE,EC,28.912,1,少量,少量,1,1,1,1
171,EC,EC,15.849,1,可饮用,可饮用,1,1,1,1
171,PI,EC,25.898,0,去神化,改变宗教,0,0,0,0
171,PI,EC,23.11,0,不知道,狂暴,0,0,0,0
171,RE,EC,5.43,0,不知道,补偿,0,0,0,0
171,PI,EC,13.933,1,狂欢,狂欢,1,1,1,1
171,CE,EC,19.25,1,生气,生气,1,1,1,1
171,PI,EC,22.425,1,阴森,阴森,1,1,1,1
171,EC,EC,15.699,1,烤焦,烤焦,1,1,1,1
171,EC,EC,25.238,0,不知道,不快,0,0,0,0
171,EC,EC,18.574,0,闲聊,鸟鸣,0,0,0,0
171,CE,EC,13.435,0,鲁莽,刚愎自用,0,0,0,0
172,EC,CE,25.071,0,s,Agog,0,0,0,0
172,CE,CE,42.698,0,NA,Apprise,0,0,0,0
172,PI,CE,66.902,1,appurtenance,Appurtenance,1,1,1,1
172,RE,CE,13.399,0,r,Augur,0,0,0,0
172,RE,CE,12.908,1,blazon,Blazon,1,1,1,1
172,CE,CE,61.24,0,bridle,Bridle,1,0.5,1,1
172,EC,CE,24.937,0,w,Countenance,0,0,0,0
172,CE,CE,30.219,0,NA,Dawdle,0,0,0,0
172,EC,CE,11.734,1,don,Don,1,1,1,1
172,RE,CE,10.677,0,NA,Dullard,0,0,0,0
172,CE,CE,35.304,0,exvertase,Effervesce,0,0.5,0,0
172,CE,CE,28.97,0,NA,Ensconce,0,0,0,0
172,RE,CE,14.629,0,NA,Fulminate,0,0,0,0
172,PI,CE,28.742,0,gi,Garble,0,0,0,0
172,PI,CE,31.513,0,headlong,Gauche,0,0,0,0
172,RE,CE,10.501,0,NA,Gripe,0,0,0,0
172,PI,CE,18.66,1,guzzle,Guzzle,1,1,1,1
172,RE,CE,18.466,0,hytecon,Halcyon,0,0.5,0.5,0.5
172,EC,CE,27.001,0,rile,Hale,0,0,0,0
172,PI,CE,24.578,0,gauche,Headlong,0,0,0,0
172,PI,CE,24.58,1,heckle,Heckle,1,1,1,1
172,EC,CE,56.714,0,whiddle,Inveigle,0,0,0,0
172,EC,CE,25.893,0,NA,Irksome,0,0,0,0
172,PI,CE,17.368,1,jabber,Jabber,1,1,1,1
172,PI,CE,32.734,0,mecerate,Macerate,0.5,0.5,0.5,0.5
172,PI,CE,77.528,1,malaise,Malaise,1,1,1,1
172,CE,CE,21.954,1,mangle,Mangle,1,1,1,1
172,EC,CE,44.34,0,penance,Panache,0,0.5,0,0
172,RE,CE,17.433,0,appoxmoze,Paroxysm,0,0,0,0
172,EC,CE,28.818,0,NA,Piddling,0,0,0,0
172,CE,CE,15.006,1,potable,Potable,1,1,1,1
172,RE,CE,20.422,0,NA,Proselytize,0,0,0,0
172,RE,CE,12.742,0,headlong,Rabid,0,0,0,0
172,EC,CE,30.242,1,ragged,Ragged,1,1,1,1
172,PI,CE,61.358,0,comteance,Remonstrance,0,0,0,0
172,PI,CE,14.136,1,requite,Requite,1,1,1,1
172,RE,CE,6.804,0,NA,Revel,0,0,0,0
172,EC,CE,46.136,0,NA,Rile,0,0,0,0
172,RE,CE,31.092,0,specktlor,Sepulchral,0,0,0,0
172,CE,CE,17.404,1,singe,Singe,1,1,1,1
172,RE,CE,10.891,0,s,Squall,0,0,0,0
172,CE,CE,28.006,0,NA,Strand,0,0,0,0
172,CE,CE,23.912,0,NA,Umbrage,0,0,0,0
172,CE,CE,24.914,1,warble,Warble,1,1,1,1
172,EC,CE,20.325,0,w,Wayward,0,0,0,0
172,CE,CE,23.48,0,whiddle,Wheedle,0,0.5,0.5,0.5
173,PI,EC,15.278,0,忘了,渴望,0,0,0,0
173,RE,EC,6.968,0,忘了,通知,0,0,0,0
173,EC,EC,17.866,0,烦恼,附属物,0,0,0,0
173,CE,EC,13.12,0,忘了,预言,0,0,0,0
173,CE,EC,25.724,0,忘了,徽章,0,0,0,0
173,RE,EC,5.695,0,忘了,束缚,0,0,0,0
173,PI,EC,16.322,0,保护,拥护,0.5,0,0,0
173,RE,EC,11.405,0,质问,偷懒,0,0,0,0
173,PI,EC,8.282,1,教授,教授,1,1,1,1
173,CE,EC,15.78,0,忘了,笨蛋,0,0,0,0
173,RE,EC,8.22,0,忘了,兴奋,0,0,0,0
173,RE,EC,12.413,0,忘了,安置,0,0,0,0
173,CE,EC,27.486,0,生气,责骂,0,0,0,0
173,EC,EC,35.459,0,吵闹,篡改,0,0,0,0
173,EC,EC,21.616,0,忘了,粗鲁,0,0,0,0
173,CE,EC,20.725,0,伤心,牢骚,0,0,0,0
173,EC,EC,20.554,0,忘了,狂饮,0,0,0,0
173,CE,EC,14.521,0,改变,宁静,0,0,0,0
173,PI,EC,10.415,0,生气,强壮,0,0,0,0
173,EC,EC,25.78,0,忘了,鲁莽,0,0,0,0
173,EC,EC,29.438,1,质问,质问,1,1,1,1
173,PI,EC,43.756,0,忘了,诱骗,0,0,0,0
173,PI,EC,16.742,1,烦躁,烦躁,1,1,1,1
173,EC,EC,19.986,1,浸泡,浸泡,1,1,1,1
173,EC,EC,16.059,0,忘了,不适,0,0,0,0
173,PI,EC,15.183,1,炫耀,炫耀,1,1,1,1
173,CE,EC,15.532,0,忘了,急救,0,0,0,0
173,PI,EC,17.622,0,稀少,少量,0.5,0.5,0.5,0.5
